crash_event,fact_id,victim_key,crash_id,date_key,time_key,location_key,remoteness_key,road_key,vehicle_key,fatalities,fatality_rate_per_100k_dwellings,risk_factor_score
20061288,21077,541,21077,1520,87,24,3,17,1,1,0.7494,2.7
20063245,21078,52,21078,1521,136,69,1,18,1,1,2.1701,2.7
20065047,21079,57,21079,1521,80,23,2,15,1,1,41.7014,2.0
20065090,21080,623,21080,1521,147,23,2,15,4,1,41.7014,2.0
20061414,21081,214,21081,1521,1115,314,1,15,1,1,4.065,2.0
20063213,21082,254,21082,1521,1227,69,1,15,1,1,2.1701,2.0
20063298,21083,247,21083,1521,1170,92,3,17,1,1,0.3693,1.5
20061430,21084,351,21084,1521,1168,46,2,5,1,1,3.6069,2.0
20064021,21085,560,21085,1521,10,175,1,5,1,1,5.9666,3.0
20061180,21086,292,21086,1521,902,24,3,17,1,1,0.7494,2.25
20063235,21087,256,21087,1522,15,69,1,34,1,3,6.5103,1.8
20061340,21088,487,21088,1522,15,314,1,18,1,1,4.065,2.7
20065050,21089,93,21089,1522,430,26,3,22,1,1,2.7544,2.7
20062279,21090,69,21090,1522,50,5,1,5,1,1,11.9775,3.6
20065109,21091,59,21091,1522,1301,23,2,15,2,1,41.7014,3.6
20061090,21092,39,21092,1522,634,24,3,34,1,1,0.7494,1.2
20061424,21093,69,21093,1522,95,46,2,5,2,1,3.6069,2.4
20062087,21094,590,21094,1522,95,5,1,5,1,1,11.9775,2.4
20063269,21095,121,21095,1522,80,69,1,34,1,1,2.1701,1.2
20065166,21096,88,21096,1522,147,23,2,15,1,1,41.7014,2.4
20062110,21097,407,21097,1522,60,5,1,5,1,1,11.9775,2.4
20062101,21098,284,21098,1522,1132,5,1,5,1,1,11.9775,2.4
20066030,21099,83,21099,1522,892,204,5,5,1,1,30.8928,2.4
20065110,21100,152,21100,1522,605,23,2,15,1,1,41.7014,3.6
20061011,21101,316,21101,1522,856,314,1,15,1,1,4.065,3.6
20061448,21102,867,21102,1522,371,46,2,5,1,1,3.6069,3.6
20063057,21103,298,21103,1522,9,69,1,34,1,1,2.1701,1.8
20063015,21104,47,21104,1522,9,92,3,17,1,1,0.3693,2.7
20064035,21105,69,21105,1522,1353,175,1,18,1,2,11.9332,2.7
20066021,21106,385,21106,1522,129,204,5,5,4,1,30.8928,3.6
20061435,21107,199,21107,1522,397,24,3,22,1,1,0.7494,2.7
20063038,21108,337,21108,1523,15,69,1,34,1,1,2.1701,1.8
20061183,21109,764,21109,1523,409,24,3,34,1,1,0.7494,1.8
20063311,21110,24,21110,1523,136,69,1,18,1,1,2.1701,2.7
20066012,21111,540,21111,1523,508,204,3,17,1,1,5.9442,2.7
20065034,21112,58,21112,1523,118,23,2,15,1,1,41.7014,3.6
20067041,21113,133,21113,1523,1113,25,2,5,1,1,11.2575,2.4
20063230,21114,31,21114,1523,1248,69,1,5,1,1,2.1701,2.4
20064048,21115,358,21115,1523,3,175,1,5,1,1,5.9666,2.4
20062225,21116,328,21116,1523,36,5,1,5,1,1,11.9775,2.4
20063162,21117,401,21117,1523,80,69,1,5,1,1,2.1701,2.4
20065024,21118,93,21118,1523,1154,26,3,17,1,1,2.7544,1.8
20061237,21119,284,21119,1523,723,24,3,34,1,1,0.7494,1.2
20061211,21120,182,21120,1523,1188,46,2,5,1,1,3.6069,2.4
20062007,21121,506,21121,1523,552,141,3,17,2,1,0.8152,1.8
20063120,21122,347,21122,1523,1132,92,3,17,1,1,0.3693,1.8
20061200,21123,95,21123,1523,1177,24,3,17,1,1,0.7494,1.8
20063218,21124,420,21124,1523,1170,69,1,5,1,1,2.1701,2.4
20062132,21125,266,21125,1523,1124,5,1,5,1,1,11.9775,2.4
20061347,21126,107,21126,1523,76,46,2,5,4,1,3.6069,2.4
20062228,21127,346,21127,1523,213,141,3,17,1,1,0.8152,2.7
20062127,21128,109,21128,1523,129,5,1,5,1,1,11.9775,3.6
20061014,21129,33,21129,1523,827,46,2,5,2,1,3.6069,3.6
20063282,21130,148,21130,1523,13,69,1,5,1,1,2.1701,3.6
20061335,21131,593,21131,1524,50,24,3,17,1,1,0.7494,2.25
20062296,21132,252,21132,1524,362,5,1,73,1,1,11.9775,1.0
20061293,21133,427,21133,1524,568,314,1,15,1,1,4.065,2.0
20061309,21134,867,21134,1524,233,24,3,34,1,1,0.7494,1.0
20063296,21135,152,21135,1524,95,69,1,5,4,1,2.1701,2.0
20061152,21136,486,21136,1524,1131,314,1,7,2,1,4.065,2.0
20061205,21137,622,21137,1524,777,314,1,18,4,1,4.065,1.5
20061195,21138,86,21138,1524,1132,46,2,5,1,1,3.6069,2.0
20063175,21139,112,21139,1524,1170,69,1,5,2,1,2.1701,2.0
20065173,21140,197,21140,1524,868,8,1,5,1,1,8.4218,2.0
20062264,21141,971,21141,1524,237,5,1,5,1,2,23.955,2.0
20062146,21142,50,21142,1524,1168,5,1,5,1,1,11.9775,2.0
20062221,21143,93,21143,1524,473,5,1,5,1,1,11.9775,3.0
20066013,21144,103,21144,1524,283,204,3,15,1,1,5.9442,3.0
20061106,21145,309,21145,1525,726,24,3,17,1,2,1.4988,2.25
20061181,21146,476,21146,1525,433,314,1,15,2,1,4.065,3.0
20067015,21147,40,21147,1525,362,25,2,5,1,1,11.2575,2.0
20063007,21148,127,21148,1525,1190,92,3,17,6,1,0.3693,1.5
20068008,21149,240,21149,1525,1251,17,1,5,1,1,0.5343,2.0
20063240,21150,300,21150,1525,1159,69,1,5,2,1,2.1701,2.0
20063195,21151,404,21151,1525,1132,69,1,34,1,1,2.1701,1.0
20061069,21152,96,21152,1525,46,46,2,5,1,1,3.6069,2.0
20062025,21153,94,21153,1525,1218,141,3,34,4,1,0.8152,1.0
20064009,21154,267,21154,1525,1124,78,3,17,1,1,1.7508,1.5
20063306,21155,438,21155,1525,1200,92,3,17,1,1,0.3693,1.5
20062002,21156,50,21156,1525,101,141,3,18,1,1,0.8152,2.25
20066040,21157,20,21157,1525,191,154,1,18,1,2,8.0438,2.25
20062103,21158,451,21158,1525,102,141,3,17,1,1,0.8152,2.25
20062216,21159,22,21159,1525,458,141,3,17,1,1,0.8152,2.25
20065005,21160,328,21160,1525,555,23,2,15,1,1,41.7014,3.0
20063231,21161,352,21161,1526,151,92,3,17,1,1,0.3693,2.25
20061075,21162,148,21162,1526,1112,314,1,15,2,1,4.065,2.0
20063070,21163,268,21163,1526,1248,69,1,34,1,1,2.1701,1.0
20062071,21164,492,21164,1526,194,5,1,5,1,1,11.9775,2.0
20065147,21165,3,21165,1526,1190,23,2,15,1,1,41.7014,2.0
20061231,21166,32,21166,1526,823,24,3,34,1,1,0.7494,1.0
20064031,21167,24,21167,1526,233,175,1,5,1,1,5.9666,2.0
20062140,21168,227,21168,1526,39,141,3,17,1,1,0.8152,1.5
20061134,21169,410,21169,1526,302,46,2,5,1,1,3.6069,2.0
20062292,21170,101,21170,1526,1115,5,1,5,1,1,11.9775,2.0
20063123,21171,566,21171,1526,1227,69,1,5,4,1,2.1701,2.0
20062153,21172,399,21172,1526,518,5,1,5,4,1,11.9775,2.0
20061007,21173,297,21173,1526,8,314,1,18,1,1,4.065,1.5
20064044,21174,454,21174,1526,237,175,1,18,1,1,5.9666,1.5
20066008,21175,214,21175,1526,1168,204,5,5,1,1,30.8928,2.0
20065114,21176,517,21176,1526,856,26,3,18,1,1,2.7544,2.25
20063103,21177,764,21177,1526,102,69,1,34,1,1,2.1701,1.5
20065094,21178,76,21178,1526,102,8,1,5,1,1,8.4218,3.0
20063144,21179,34,21179,1526,102,92,3,17,1,1,0.3693,2.25
20061022,21180,134,21180,1526,380,24,3,17,1,1,0.7494,2.25
20064057,21181,97,21181,1526,49,78,3,34,1,1,1.7508,1.5
20062112,21182,199,21182,1526,1011,141,3,17,1,1,0.8152,2.25
20062077,21183,475,21183,1526,695,141,3,17,1,1,0.8152,2.25
20064008,21184,214,21184,1527,709,78,3,15,1,1,1.7508,3.0
20061110,21185,375,21185,1527,920,46,2,5,2,1,3.6069,3.0
20062088,21186,194,21186,1527,297,141,3,18,1,1,0.8152,1.5
20061247,21187,244,21187,1527,1131,46,2,5,1,1,3.6069,2.0
20065095,21188,273,21188,1527,1342,8,1,7,4,1,8.4218,2.0
20061052,21189,457,21189,1527,1233,24,3,17,1,1,0.7494,1.5
20061260,21190,256,21190,1527,1226,314,1,18,2,2,8.1301,1.5
20061025,21191,613,21191,1527,1227,46,2,5,1,1,3.6069,2.0
20067010,21192,209,21192,1527,1141,25,2,5,1,1,11.2575,2.0
20061186,21193,328,21193,1527,518,24,3,22,1,1,0.7494,1.5
20063027,21194,337,21194,1527,1200,69,1,5,1,1,2.1701,2.0
20061065,21195,240,21195,1527,143,314,1,7,1,1,4.065,2.0
20065019,21196,74,21196,1527,453,23,2,15,1,1,41.7014,3.6
20067017,21197,27,21197,1527,453,25,2,5,1,1,11.2575,3.6
20065093,21198,97,21198,1527,295,26,3,17,1,1,2.7544,2.7
20061217,21199,162,21199,1527,244,314,1,18,5,1,4.065,2.7
20061442,21200,140,21200,1527,48,46,2,5,1,1,3.6069,3.6
20061094,21201,107,21201,1527,1429,46,2,5,2,1,3.6069,3.6
20061015,21202,57,21202,1527,177,24,3,34,1,1,0.7494,1.8
20063216,21203,14,21203,1527,13,69,1,18,1,1,2.1701,2.7
20061310,21204,157,21204,1528,776,314,1,15,1,1,4.065,3.6
20061322,21205,719,21205,1528,736,314,1,15,1,1,4.065,2.0
20063160,21206,162,21206,1528,1179,69,1,5,2,1,2.1701,2.0
20066018,21207,23,21207,1528,1105,204,5,5,1,1,30.8928,2.0
20063222,21208,33,21208,1528,1227,69,1,34,4,1,2.1701,1.0
20063243,21209,893,21209,1528,1227,92,3,17,1,1,0.3693,1.5
20061156,21210,383,21210,1528,1199,24,3,22,1,1,0.7494,1.5
20065122,21211,195,21211,1528,46,26,3,22,1,1,2.7544,1.5
20066027,21212,588,21212,1528,262,204,3,17,1,1,5.9442,2.25
20063228,21213,2,21213,1528,9,69,1,18,1,1,2.1701,2.25
20062269,21214,563,21214,1528,902,5,1,5,1,1,11.9775,3.0
20061099,21215,84,21215,1528,85,46,2,5,1,1,3.6069,3.0
20063147,21216,3,21216,1529,15,69,1,18,1,1,2.1701,2.7
20061308,21217,284,21217,1529,134,46,2,5,1,1,3.6069,3.6
20065088,21218,33,21218,1529,1,8,1,5,1,1,8.4218,3.6
20065115,21219,199,21219,1529,151,26,3,22,1,1,2.7544,2.7
20063193,21220,209,21220,1529,106,69,1,34,1,1,2.1701,1.2
20065124,21221,29,21221,1529,1306,8,1,7,1,1,8.4218,2.4
20062178,21222,630,21222,1529,79,5,1,5,1,1,11.9775,2.4
20063171,21223,465,21223,1529,1119,92,3,17,1,1,0.3693,1.8
20062141,21224,328,21224,1529,612,141,3,17,1,1,0.8152,1.8
20067019,21225,541,21225,1529,278,25,2,5,1,2,22.5149,2.4
20061101,21226,152,21226,1529,328,24,3,34,1,1,0.7494,1.2
20062091,21227,132,21227,1529,509,141,3,17,1,1,0.8152,1.8
20061086,21228,76,21228,1529,1246,314,1,18,1,1,4.065,1.8
20063163,21229,222,21229,1529,1159,69,1,34,1,1,2.1701,1.2
20061419,21230,22,21230,1529,1226,24,3,17,1,1,0.7494,1.8
20061262,21231,356,21231,1529,1105,46,2,5,2,1,3.6069,2.4
20062128,21232,137,21232,1529,1106,5,1,5,1,1,11.9775,2.4
20061366,21233,39,21233,1529,1192,24,3,34,2,1,0.7494,1.2
20061081,21234,107,21234,1529,1253,46,2,5,1,1,3.6069,2.4
20063264,21235,503,21235,1529,1170,69,1,5,1,1,2.1701,2.4
20065031,21236,679,21236,1529,471,26,3,22,1,1,2.7544,1.8
20063037,21237,1,21237,1529,1200,92,3,17,1,1,0.3693,1.8
20063002,21238,360,21238,1529,1200,69,1,34,1,1,2.1701,1.2
20061017,21239,91,21239,1529,143,314,1,18,1,1,4.065,1.8
20062254,21240,155,21240,1529,524,141,3,17,1,1,0.8152,1.8
20063059,21241,346,21241,1529,9,92,3,17,1,1,0.3693,2.7
20065127,21242,193,21242,1529,27,26,3,34,1,1,2.7544,1.8
20063079,21243,24,21243,1529,102,92,3,17,1,1,0.3693,2.7
20063074,21244,32,21244,1530,88,92,3,17,1,1,0.3693,2.7
20062200,21245,579,21245,1530,144,141,3,18,1,1,0.8152,2.7
20061191,21246,27,21246,1530,677,314,1,18,1,4,16.2602,2.7
20065079,21247,96,21247,1530,430,26,3,22,1,1,2.7544,2.7
20062189,21248,16,21248,1530,136,5,1,5,1,1,11.9775,3.6
20062126,21249,735,21249,1530,648,5,1,5,1,1,11.9775,2.4
20063180,21250,284,21250,1530,1248,69,1,18,1,1,2.1701,1.8
20065129,21251,148,21251,1530,1190,26,3,18,1,1,2.7544,1.8
20061154,21252,602,21252,1530,823,46,2,5,1,1,3.6069,2.4
20061287,21253,40,21253,1530,823,24,3,17,1,1,0.7494,1.8
20061201,21254,940,21254,1530,1119,24,3,17,4,1,0.7494,1.8
20068012,21255,403,21255,1530,278,17,1,5,1,1,0.5343,2.4
20063224,21256,72,21256,1530,1179,69,1,34,1,1,2.1701,1.2
20064052,21257,191,21257,1530,1197,175,1,18,1,1,5.9666,1.8
20061406,21258,72,21258,1530,1197,46,2,5,1,1,3.6069,2.4
20061440,21259,388,21259,1530,1245,24,3,17,6,1,0.7494,1.8
20061410,21260,75,21260,1530,1188,46,2,5,1,1,3.6069,2.4
20063189,21261,306,21261,1530,1132,69,1,5,1,1,2.1701,2.4
20063087,21262,456,21262,1530,1132,69,1,5,1,1,2.1701,2.4
20065148,21263,629,21263,1530,490,8,1,7,1,1,8.4218,2.4
20064030,21264,22,21264,1530,1249,175,1,5,1,1,5.9666,2.4
20062018,21265,151,21265,1530,237,141,3,17,1,1,0.8152,1.8
20062150,21266,49,21266,1530,458,5,1,5,1,1,11.9775,3.6
20065077,21267,200,21267,1530,291,26,3,17,1,1,2.7544,2.7
20063005,21268,687,21268,1531,88,92,3,22,1,1,0.3693,2.25
20062017,21269,235,21269,1531,1119,5,1,5,1,1,11.9775,2.0
20067020,21270,554,21270,1531,110,25,2,18,1,1,11.2575,1.5
20061393,21271,297,21271,1531,1087,46,2,5,4,1,3.6069,2.0
20063132,21272,540,21272,1531,1170,69,1,5,1,1,2.1701,2.0
20068004,21273,387,21273,1531,1191,17,1,5,1,1,0.5343,2.0
20062059,21274,383,21274,1531,371,5,1,5,2,2,23.955,3.0
20063024,21275,213,21275,1531,9,92,3,22,1,1,0.3693,2.25
20061229,21276,40,21276,1531,213,24,3,34,4,1,0.7494,1.5
20063263,21277,110,21277,1532,50,69,1,5,1,1,2.1701,3.0
20064065,21278,458,21278,1532,32,175,1,7,2,1,5.9666,3.0
20065066,21279,110,21279,1532,233,23,2,15,1,1,41.7014,2.0
20063019,21280,298,21280,1532,1179,92,3,17,1,1,0.3693,1.5
20062075,21281,457,21281,1532,507,5,1,5,1,1,11.9775,2.0
20063201,21282,32,21282,1532,1200,92,3,17,1,1,0.3693,1.5
20063304,21283,260,21283,1532,13,69,1,5,1,1,2.1701,3.0
20061258,21284,40,21284,1533,193,314,1,18,1,1,4.065,2.25
20061445,21285,448,21285,1533,134,46,2,5,1,1,3.6069,3.0
20063143,21286,107,21286,1533,151,69,1,5,1,1,2.1701,3.0
20061357,21287,258,21287,1533,169,314,1,18,1,1,4.065,1.5
20062084,21288,109,21288,1533,278,141,3,17,1,1,0.8152,1.5
20062272,21289,258,21289,1533,80,5,1,5,1,1,11.9775,2.0
20061189,21290,335,21290,1533,713,314,1,18,4,1,4.065,1.5
20062211,21291,2,21291,1533,1165,5,1,5,1,1,11.9775,2.0
20065001,21292,214,21292,1533,1249,8,1,5,1,1,8.4218,2.0
20065154,21293,446,21293,1533,237,23,2,15,4,1,41.7014,2.0
20061236,21294,247,21294,1533,275,24,3,17,1,1,0.7494,1.5
20063036,21295,148,21295,1533,101,69,1,73,1,1,2.1701,1.5
20061388,21296,47,21296,1533,657,46,2,5,1,1,3.6069,3.0
20065044,21297,231,21297,1533,67,23,2,15,6,1,41.7014,3.0
20062258,21298,199,21298,1533,91,141,3,22,1,1,0.8152,2.25
20063277,21299,349,21299,1534,50,69,1,5,2,1,2.1701,3.0
20062044,21300,112,21300,1534,202,141,3,22,1,2,1.6303,2.25
20067005,21301,187,21301,1534,1,25,2,34,1,1,11.2575,1.5
20062179,21302,34,21302,1534,1254,141,3,18,2,1,0.8152,2.25
20061045,21303,269,21303,1534,1108,314,1,7,1,1,4.065,2.0
20062046,21304,514,21304,1534,552,141,3,17,1,1,0.8152,1.5
20063078,21305,482,21305,1534,1132,92,3,22,1,1,0.3693,1.5
20064028,21306,148,21306,1534,1227,175,1,5,1,1,5.9666,2.0
20065082,21307,531,21307,1534,1177,26,3,22,1,1,2.7544,1.5
20062282,21308,240,21308,1534,1170,5,1,15,1,1,11.9775,2.0
20062224,21309,284,21309,1534,46,141,3,17,1,1,0.8152,1.5
20061301,21310,284,21310,1534,160,24,3,34,1,1,0.7494,1.0
20063072,21311,107,21311,1534,1200,69,1,5,1,1,2.1701,2.0
20063234,21312,374,21312,1534,1200,69,1,5,1,1,2.1701,2.0
20061071,21313,293,21313,1534,1249,24,3,22,1,1,0.7494,1.5
20064013,21314,438,21314,1534,654,78,3,22,1,1,1.7508,1.5
20062016,21315,265,21315,1534,174,5,1,7,1,1,11.9775,2.0
20061418,21316,133,21316,1534,243,24,3,34,1,1,0.7494,1.8
20065027,21317,396,21317,1534,226,26,3,17,1,1,2.7544,2.7
20064060,21318,318,21318,1534,226,175,1,18,1,1,5.9666,2.7
20062157,21319,20,21319,1535,151,5,1,5,1,1,11.9775,3.6
20061215,21320,903,21320,1535,95,24,3,22,1,1,0.7494,1.5
20068001,21321,396,21321,1535,278,17,1,5,1,1,0.5343,2.0
20061227,21322,485,21322,1535,1157,46,2,5,1,1,3.6069,2.0
20063127,21323,349,21323,1535,1227,69,1,18,2,1,2.1701,1.5
20065159,21324,94,21324,1535,160,26,3,18,1,1,2.7544,1.5
20061047,21325,631,21325,1535,371,24,3,17,1,1,0.7494,2.25
20063018,21326,462,21326,1535,129,69,1,5,1,1,2.1701,3.0
20065030,21327,69,21327,1536,496,26,3,22,1,1,2.7544,2.7
20063071,21328,217,21328,1536,15,69,1,5,2,1,2.1701,3.6
20066002,21329,171,21329,1536,1476,204,3,15,2,1,5.9442,3.6
20061417,21330,286,21330,1536,1274,24,3,22,1,1,0.7494,2.7
20062148,21331,239,21331,1536,136,5,1,5,1,1,11.9775,3.6
20063137,21332,75,21332,1536,136,92,3,17,2,2,0.7387,2.7
20062036,21333,430,21333,1536,1462,141,3,17,1,1,0.8152,2.7
20062302,21334,17,21334,1536,187,141,3,34,1,1,0.8152,1.8
20062199,21335,438,21335,1536,1280,5,1,5,1,1,11.9775,3.6
20063308,21336,108,21336,1536,1190,69,1,5,1,1,2.1701,2.4
20065152,21337,284,21337,1536,1142,8,1,5,1,1,8.4218,2.4
20062117,21338,586,21338,1536,373,5,1,5,1,1,11.9775,2.4
20061422,21339,20,21339,1536,1174,24,3,17,1,1,0.7494,1.8
20062226,21340,89,21340,1536,1154,5,1,5,2,1,11.9775,2.4
20061142,21341,193,21341,1536,89,314,1,18,1,1,4.065,1.8
20061168,21342,316,21342,1536,1188,24,3,22,1,1,0.7494,1.8
20062011,21343,438,21343,1536,1188,5,1,5,1,1,11.9775,2.4
20062246,21344,466,21344,1536,510,5,1,5,1,1,11.9775,2.4
20065149,21345,231,21345,1536,552,8,1,7,4,2,16.8435,2.4
20063134,21346,67,21346,1536,1132,69,1,18,1,1,2.1701,1.8
20062032,21347,16,21347,1536,1105,5,1,5,1,1,11.9775,2.4
20062176,21348,93,21348,1536,110,5,1,5,1,1,11.9775,2.4
20061123,21349,98,21349,1536,480,46,2,5,1,1,3.6069,2.4
20061143,21350,40,21350,1536,124,24,3,34,1,1,0.7494,1.2
20065113,21351,14,21351,1536,1170,8,1,7,1,1,8.4218,2.4
20066010,21352,112,21352,1536,507,154,1,34,1,1,4.0219,1.2
20065074,21353,88,21353,1536,1218,26,3,34,1,1,2.7544,1.2
20064041,21354,271,21354,1536,1168,175,1,5,1,2,11.9332,2.4
20062085,21355,386,21355,1536,101,5,1,15,1,1,11.9775,3.6
20063309,21356,576,21356,1536,101,69,1,5,1,1,2.1701,3.6
20061251,21357,30,21357,1536,379,24,3,34,1,1,0.7494,1.8
20062267,21358,10,21358,1536,315,5,1,5,1,1,11.9775,3.6
20063023,21359,86,21359,1536,129,69,1,5,1,1,2.1701,3.6
20063215,21360,289,21360,1536,311,92,3,17,1,1,0.3693,2.7
20061182,21361,593,21361,1536,1304,46,2,5,1,1,3.6069,3.6
20063268,21362,97,21362,1536,13,92,3,17,1,1,0.3693,2.7
20063190,21363,29,21363,1536,13,69,1,73,1,1,2.1701,1.8
20061248,21364,31,21364,1536,1013,314,1,15,1,1,4.065,3.6
20061115,21365,130,21365,1536,397,24,3,17,1,2,1.4988,2.7
20063011,21366,731,21366,1537,88,69,1,34,1,1,2.1701,1.8
20061203,21367,337,21367,1537,743,314,1,15,1,1,4.065,3.6
20063043,21368,66,21368,1537,50,92,3,17,1,2,0.7387,2.7
20065137,21369,556,21369,1537,1326,26,3,22,1,1,2.7544,2.7
20062257,21370,1,21370,1537,151,5,1,5,1,1,11.9775,3.6
20061405,21371,48,21371,1537,1113,46,2,5,1,2,7.2137,2.4
20062035,21372,558,21372,1537,1146,5,1,5,1,1,11.9775,2.4
20061128,21373,39,21373,1537,39,24,3,17,1,1,0.7494,1.8
20062024,21374,78,21374,1537,1115,5,1,15,1,1,11.9775,2.4
20065063,21375,399,21375,1537,1151,23,2,15,1,1,41.7014,2.4
20063174,21376,718,21376,1537,1227,92,3,17,1,1,0.3693,1.8
20061427,21377,278,21377,1537,1156,46,2,5,1,1,3.6069,2.4
20061242,21378,74,21378,1537,1192,46,2,5,1,1,3.6069,2.4
20063301,21379,497,21379,1537,101,69,1,5,1,1,2.1701,3.6
20063105,21380,595,21380,1537,9,92,3,22,1,1,0.3693,2.7
20062118,21381,93,21381,1537,9,5,1,5,1,1,11.9775,3.6
20064059,21382,284,21382,1538,500,78,3,17,1,1,1.7508,2.25
20061292,21383,451,21383,1538,780,24,3,17,1,1,0.7494,2.25
20063107,21384,87,21384,1538,151,92,3,17,1,1,0.3693,2.25
20062028,21385,66,21385,1538,234,5,1,5,1,1,11.9775,2.0
20063104,21386,288,21386,1538,1227,92,3,17,4,1,0.3693,1.5
20061157,21387,195,21387,1538,206,46,2,5,1,1,3.6069,2.0
20066019,21388,430,21388,1538,1130,204,5,5,2,3,92.6784,2.0
20062047,21389,44,21389,1538,1241,141,3,34,1,1,0.8152,1.0
20061441,21390,102,21390,1538,1198,24,3,17,4,1,0.7494,1.5
20061346,21391,93,21391,1538,84,314,1,7,1,1,4.065,3.0
20063200,21392,112,21392,1538,129,92,3,17,1,1,0.3693,2.25
20062294,21393,34,21393,1538,176,141,3,17,1,1,0.8152,2.25
20063265,21394,346,21394,1538,13,69,1,5,1,1,2.1701,3.0
20061053,21395,109,21395,1539,1470,46,2,5,2,1,3.6069,3.0
20061390,21396,249,21396,1539,1477,46,2,5,1,1,3.6069,3.0
20064076,21397,182,21397,1539,1208,78,3,17,4,1,1.7508,1.5
20062167,21398,76,21398,1539,1245,5,1,5,1,7,83.8424,2.0
20062058,21399,160,21399,1539,1116,141,3,17,4,1,0.8152,1.5
20062098,21400,109,21400,1539,44,5,1,5,1,1,11.9775,2.0
20065142,21401,147,21401,1539,471,23,2,15,1,1,41.7014,2.0
20062115,21402,107,21402,1539,1141,141,3,18,4,1,0.8152,1.5
20062021,21403,69,21403,1539,150,5,1,5,1,1,11.9775,3.0
20061087,21404,632,21404,1539,191,24,3,17,1,1,0.7494,2.25
20063154,21405,140,21405,1539,102,69,1,5,2,2,4.3402,3.0
20065108,21406,293,21406,1540,409,23,2,15,1,1,41.7014,3.0
20063128,21407,814,21407,1540,106,69,1,5,1,2,4.3402,2.0
20062094,21408,484,21408,1540,1248,5,1,15,1,1,11.9775,2.0
20061379,21409,2,21409,1540,95,24,3,34,1,1,0.7494,1.0
20064054,21410,16,21410,1540,124,78,3,17,4,1,1.7508,1.5
20063124,21411,107,21411,1540,1170,92,3,17,2,1,0.3693,1.5
20062136,21412,100,21412,1540,160,141,3,17,1,1,0.8152,1.5
20065072,21413,322,21413,1540,1200,23,2,15,1,1,41.7014,2.0
20065084,21414,49,21414,1540,275,26,3,34,1,1,2.7544,1.0
20061307,21415,66,21415,1540,1452,46,2,5,2,1,3.6069,2.0
20063118,21416,97,21416,1540,101,92,3,17,6,1,0.3693,2.25
20062277,21417,134,21417,1540,238,141,3,17,1,1,0.8152,2.25
20062249,21418,32,21418,1540,191,141,3,17,1,1,0.8152,2.25
20062286,21419,107,21419,1540,581,5,1,15,1,1,11.9775,3.0
20065054,21420,51,21420,1540,104,26,3,22,1,1,2.7544,2.25
20062193,21421,84,21421,1541,50,141,3,18,1,1,0.8152,2.25
20063211,21422,507,21422,1541,80,92,3,17,1,1,0.3693,1.5
20068006,21423,148,21423,1541,1251,17,1,5,4,1,0.5343,2.0
20063098,21424,69,21424,1541,1179,69,1,5,4,1,2.1701,2.0
20065052,21425,86,21425,1541,250,23,2,15,1,1,41.7014,2.0
20063117,21426,284,21426,1541,1159,69,1,18,4,1,2.1701,1.5
20061107,21427,265,21427,1541,1151,46,2,5,1,2,7.2137,2.0
20061239,21428,240,21428,1541,143,46,2,5,1,1,3.6069,2.0
20062309,21429,328,21429,1541,262,5,1,5,1,1,11.9775,3.6
20063302,21430,69,21430,1541,9,69,1,18,1,1,2.1701,2.7
20067021,21431,376,21431,1541,917,25,2,5,1,1,11.2575,3.6
20062048,21432,972,21432,1541,581,141,3,34,1,1,0.8152,1.8
20063251,21433,2,21433,1541,311,69,1,5,1,1,2.1701,3.6
20062307,21434,181,21434,1541,1429,5,1,5,2,2,23.955,3.6
20067035,21435,59,21435,1541,348,25,2,18,1,2,22.5149,2.7
20065056,21436,166,21436,1541,348,26,3,17,1,1,2.7544,2.7
20065096,21437,34,21437,1541,255,26,3,22,1,1,2.7544,2.7
20061116,21438,238,21438,1541,220,46,2,5,1,1,3.6069,3.6
20061407,21439,197,21439,1541,397,24,3,34,1,1,0.7494,1.8
20062049,21440,632,21440,1542,796,5,1,5,4,1,11.9775,3.6
20063188,21441,293,21441,1542,136,69,1,34,1,1,2.1701,1.8
20063291,21442,31,21442,1542,1190,69,1,5,1,1,2.1701,2.0
20061381,21443,273,21443,1542,685,24,3,22,4,1,0.7494,1.5
20066023,21444,328,21444,1542,147,204,5,5,1,1,30.8928,2.0
20063233,21445,214,21445,1542,1159,69,1,5,1,1,2.1701,2.0
20063214,21446,202,21446,1542,9,69,1,5,1,1,2.1701,3.0
20061431,21447,74,21447,1542,243,46,2,5,1,1,3.6069,3.0
20062172,21448,86,21448,1542,311,141,3,22,2,1,0.8152,2.25
20061093,21449,532,21449,1542,1039,314,1,15,1,1,4.065,3.0
20064049,21450,422,21450,1543,684,175,1,5,1,1,5.9666,3.6
20065092,21451,318,21451,1543,399,26,3,18,1,1,2.7544,2.7
20062203,21452,148,21452,1543,135,5,1,5,1,1,11.9775,3.6
20063052,21453,34,21453,1543,136,92,3,17,1,1,0.3693,2.7
20065080,21454,743,21454,1543,1090,23,2,15,1,1,41.7014,3.6
20062186,21455,102,21455,1543,1269,141,3,17,1,1,0.8152,2.7
20065133,21456,831,21456,1543,1,8,1,7,1,1,8.4218,3.6
20067002,21457,240,21457,1543,731,25,2,18,1,2,22.5149,2.7
20061283,21458,247,21458,1543,410,46,2,5,2,1,3.6069,2.4
20062030,21459,351,21459,1543,79,141,3,17,1,1,0.8152,1.8
